brand_encoded_scaled,category_encoded_scaled,log_reviews_scaled,log_wishlist_scaled,log_price_scaled,wishlist_review_ratio_scaled,popularity_score_scaled,average_rating_scaled,product_name,brand_name,default_category,average_rating,total_reviews,total_in_wishlist,price_numeric
-1.6095738007343927,-1.645854655036943,-1.054572687857789,-0.6192092973753037,-0.6920247817945974,1.0926564270469015,0.27040049687034845,1.393410905620434,Body Wash PATCHOULI,Botanicalessentials,Body Care,5.0,3,66,65000
-1.6095738007343927,-0.25377270914334077,-1.1989036272033318,-1.2001518750008042,-0.6920247817945974,0.40717675194845926,-0.5036144127925342,0.812865793553289,Body Lotion BERGAMOT,Botanicalessentials,Face Serum,4.85,2,23,65000
-1.6095738007343927,-0.25377270914334077,-1.054572687857789,-1.0553272339892843,0.886515184921488,0.3582139180128562,-0.2219978981009776,1.0063808309090063,Body Lotion VETIVER,Botanicalessentials,Face Serum,4.9,3,30,260000
-1.6095738007343927,0.859892847571541,-1.1989036272033318,-1.8218219907236164,-0.8217693284903768,-1.1596339339908377,-0.3473818252616287,1.393410905620434,Hand Sanitizer VETIVER,Botanicalessentials,Hand Sanitizer,5.0,2,7,58000
-1.6095738007343927,-1.645854655036943,-0.9426209138191811,-0.218595733713361,0.7469102858707315,1.0926564270469015,0.0666664780884212,0.8128657935532925,Ultra Nourishing Body Oil PATCHOULI 60ml,Botanicalessentials,Body Care,4.8500000000000005,4,135,230000
-1.6095738007343927,0.859892847571541,-1.1989036272033318,-1.8973832029563271,0.6433225245960548,-1.2575596018620436,-1.1151989632938175,0.42583571884186133,Antibacterial Hand Wash PATCHOULI 300ml,Botanicalessentials,Hand Wash,4.75,2,6,210000
-1.6095738007343927,0.859892847571541,-1.4023266609236626,-1.9846122208322707,0.6433225245960548,-1.1106711000552347,-0.5187201467708825,1.393410905620434,Antibacterial Hand Wash VETIVER,Botanicalessentials,Hand Wash,5.0,1,5,210000
-1.6095738007343927,-1.645854655036943,-1.1989036272033318,-1.3323471663393378,0.886515184921488,-0.08245158740757108,-0.12395926448321488,1.393410905620434,Travel Set YLANG 5x60ml FREE Travel Pouch,Botanicalessentials,Body Care,5.0,2,18,260000
-1.6095738007343927,-1.645854655036943,-1.4023266609236626,-1.3323471663393378,0.7469102858707315,0.7988794234332834,-0.2209913943996021,1.393410905620434,Ultra Nourishing Body Oil VETIVER,Botanicalessentials,Body Care,5.0,1,18,230000
-1.6095738007343927,-1.645854655036943,-1.1989036272033318,-1.275713087233515,0.7469102858707315,0.11339974833484111,-0.4647719076282225,0.9096233122311477,Ultra Nourishing Body Oil BERGAMOT 60ml,Botanicalessentials,Body Care,4.875,2,20,230000
-1.6095738007343927,-1.645854655036943,-1.4023266609236626,-1.3629421051094588,0.7469102858707315,0.6519909216264743,-0.23495656528551584,1.393410905620434,Ultra Nourishing Body Oil YLANG 60ml,Botanicalessentials,Body Care,5.0,1,17,230000
-1.6095738007343927,0.859892847571541,-1.1989036272033318,-1.5470883989600883,-0.8217693284903768,-0.6700055946348074,-0.2219786797967463,1.393410905620434,Hand Sanitizer BERGAMOT,Botanicalessentials,Hand Sanitizer,5.0,2,12,58000
-1.6095738007343927,0.859892847571541,-1.4023266609236626,-2.0877822513152466,0.6433225245960548,-1.2575596018620436,-2.2769086946162767,-0.8642645301962378,Antibacterial Hand Wash BERGAMOT 300ml,Botanicalessentials,Hand Wash,4.416666666666666,1,4,210000
-1.6095738007343927,-1.645854655036943,-1.4023266609236626,-2.376842393748004,0.1977797715124789,-1.5513366054756619,-0.6977550333099991,1.393410905620434,Hygiene Kit VETIVER FREE Pouch Canvas,Botanicalessentials,Body Care,5.0,1,2,142000
-1.6095738007343927,0.859892847571541,-1.4023266609236626,-1.505153030040594,-0.8217693284903768,0.06443691439923799,-0.2998692583106346,1.393410905620434,Hand Sanitizer YLANG 60ml,Botanicalessentials,Hand Sanitizer,5.0,1,13,58000
-1.6095738007343927,1.0687051394555813,-1.054572687857789,-0.9254182832372762,-0.3214759219907506,0.9457679252400925,-0.016035096183911766,1.1998958682647203,Shampoo For Oily Scalp PATCHOULI,Botanicalessentials,Shampoo,4.95,3,38,90000
-1.6095738007343927,0.859892847571541,-1.7500806339895365,-2.0877822513152466,0.6433225245960548,-0.6700055946348074,-0.7316900034911651,1.393410905620434,Antibacterial Hand Wash YLANG 300ml,Botanicalessentials,Hand Wash,5.0,0,4,210000
-1.6095738007343927,0.859892847571541,-1.1989036272033318,-1.1335021623023798,-0.8217693284903768,0.7009537555620772,-0.21652747751299117,1.151517108925791,Hand Sanitizer PATCHOULI 60ml,Botanicalessentials,Hand Sanitizer,4.9375,2,26,58000
-1.6095738007343927,-1.645854655036943,-1.054572687857789,-1.3629421051094588,0.14021704668417093,-0.5965613437314029,-0.06907904356957001,1.393410905620434,Hand Sanitizer Kit MIX Variant 3x60ml FREE Pouch Canvas,Botanicalessentials,Body Care,5.0,3,17,135000
-1.6095738007343927,-1.3674382658582225,-1.4023266609236626,-1.3629421051094588,-0.45559215984660284,0.6519909216264743,-1.7016104620064214,-0.5417394679367113,Repairing Conditioner PATCHOULI 60ml,Botanicalessentials,Conditioner,4.5,1,17,80000
-1.6095738007343927,-1.645854655036943,-1.054572687857789,-1.3952862524605611,-0.6920247817945974,-0.6700055946348074,-0.20606380512338618,1.2321483744906707,Body Wash BERGAMOT,Botanicalessentials,Body Care,4.958333333333333,3,16,65000
-1.6095738007343927,-1.645854655036943,-1.4023266609236626,-1.2001518750008042,-0.6920247817945974,1.0926564270469015,-0.16065037369264926,1.393410905620434,Body Wash YLANG,Botanicalessentials,Body Care,5.0,1,23,65000
-1.6095738007343927,0.859892847571541,-0.5470495440587096,-0.7106770506165255,1.318633081592591,-0.3495215906926785,0.39740391397910885,1.2966533869425754,Hair Care Bundle PATCHOULI,Botanicalessentials,Hair Care Set,4.975,10,56,380000
-1.6095738007343927,-1.645854655036943,-1.4023266609236626,-1.5923820479165376,0.886515184921488,-0.22934008921438018,-0.3396852602317659,1.393410905620434,Body Wash VETIVER,Botanicalessentials,Body Care,5.0,1,11,260000
-1.6095738007343927,-1.645854655036943,-1.054572687857789,-1.505153030040594,0.1977797715124789,-0.890338347345021,-1.1117610010752925,0.10331065658233829,Hygiene Kit PATCHOULI 3x60ml FREE Pouch Canvas,Botanicalessentials,Body Care,4.666666666666667,3,13,142000
-1.6095738007343927,-1.645854655036943,-0.8511496541374579,-1.3323471663393378,0.1977797715124789,-0.9637825982484256,-0.5447433014556319,0.6193507561975752,Hygiene Kit YLANG 3x60ml FREE Pouch Canvas,Botanicalessentials,Body Care,4.8,5,18,142000
-1.571991970456228,1.2079133340449415,1.8818547465687565,1.5408354452805952,-1.7800236551594373,-1.2027268517259773,1.428424932918028,-0.22764643344867788,Orange Blossom Facial Mask,Breylee,Sheet Mask,4.581154684095861,1392,3046,25000
-1.571991970456228,-1.9242710442156634,0.2783300428925133,-0.020521772887880898,-1.3969006555555752,-0.8555489653381453,-0.15623876824182592,-0.36895818458339624,Tea Tree Acne Pimple Patch 0.3mm,Breylee,Acne  Pimple Patch,4.544642857142857,56,192,35000
-1.571991970456228,1.5559338205183422,1.1888616073686162,1.1007678321020111,-0.45559215984660284,-0.6708449575022748,1.2283788443369557,0.20958682322946087,Tea Tree Blackhead Mask (Step 1),Breylee,Wash Off Mask,4.694126074498568,349,1399,80000
-1.571991970456228,-1.5066464604475829,-0.299972647351253,-0.6108259066290943,-2.0341025657467187,-0.7516103178608124,-0.8324849891572648,-0.5417394679367113,Tea Tree Clay Mask,Breylee,Clay Mask,4.5,17,67,20000
-1.571991970456228,-1.9242710442156634,0.44839497844431386,0.035273982323350314,-1.5724243570563836,-1.066604549513192,0.32066004925722147,0.11964103948155363,Tea Tree Acne Pimple Patch 0.1Mm,Breylee,Acne  Pimple Patch,4.670886075949367,79,212,30000
-1.571991970456228,1.2079133340449415,-0.4260578329720946,-1.154858226044355,-1.7800236551594373,-1.3205118169221048,-0.4076257944864953,0.42583571884186133,Soothing Serum Facial Mask,Breylee,Sheet Mask,4.75,13,25,25000
-1.571991970456228,1.2079133340449415,1.7985995248564937,1.40788702526782,-1.7800236551594373,-1.2456093508675914,1.309218082108815,-0.2524644120956923,Sheet Mask Hyaluronic Acid - Melembabkan Wajah,Breylee,Sheet Mask,4.574742268041238,1179,2408,25000
-1.571991970456228,1.2079133340449415,-0.5948669407533071,-1.1335021623023798,-1.7800236551594373,-1.0812933996938727,-1.21172608907763,-0.5417394679367113,Aloe Vera Facial Mask,Breylee,Sheet Mask,4.5,9,26,25000
-1.571991970456228,-0.8802095847954617,-0.299972647351253,-0.4336571182664719,0.0061002816695399815,-0.34358670173078737,-1.0967106869661811,-0.9970689675972144,Orange Blossom Eye Mask,Breylee,Eye Mask,4.382352941176471,17,92,120000
-1.571991970456228,1.2079133340449415,-0.011310768660167593,-0.8571587016710875,-1.7800236551594373,-1.4503507604834807,-0.6652994561719312,-0.35446685114085696,Acne Treatment Serum Facial Mask,Breylee,Sheet Mask,4.548387096774194,31,43,25000
-1.571991970456228,1.2079133340449415,-1.1989036272033318,-1.3323471663393378,-1.7800236551594373,-0.08245158740757108,-0.12395926448321488,1.393410905620434,Collagen Peptide Serum Facial Mask,Breylee,Sheet Mask,5.0,2,18,25000
-1.571991970456228,1.2079133340449415,1.613543707864094,1.146931379039694,-1.7800236551594373,-1.2986019773668875,0.9458402749864604,-0.45828610807705966,Sheet Mask Rose Hydrating - Menyegarkan & Melembabkan,Breylee,Sheet Mask,4.5215625,815,1518,25000
-1.571991970456228,-0.25377270914334077,-0.3590647417260414,-0.8079217020850707,-0.45559215984660284,-0.9821436609742767,-1.683963767087056,-1.509314654715284,Pore Minimizer Serum Step 2,Breylee,Face Serum,4.25,15,47,80000
-1.571991970456228,-0.8802095847954617,-0.4632380199152096,-0.4459590924455994,0.0061002816695399815,0.18872718515884576,-0.5906656723797271,-0.21921440567718822,Rose Eye Mask,Breylee,Eye Mask,4.583333333333333,12,90,120000
-1.571991970456228,0.9991010421609012,-0.5033956810715841,-0.10579951805326034,0.0061002816695399815,1.0926564270469015,-0.2989994730677645,-0.013971184239306782,Tea Tree Salicylic Acid Cleansing Pad,Breylee,Scrub  Exfoliator,4.636363636363637,11,165,120000
-1.571991970456228,-1.5066464604475829,-0.5033956810715841,-0.47793757353173016,-2.0341025657467187,0.2358068331738485,-1.2021901880125112,-0.9815463710178794,Aloe Vera Clay Mask,Breylee,Clay Mask,4.386363636363637,11,85,20000
-1.571991970456228,-1.5066464604475829,-0.2471129676874336,-0.6722983780407296,-2.0341025657467187,-0.9637825982484256,-1.3756765979700347,-1.2546896055630277,Perilla Clay Mask,Breylee,Clay Mask,4.315789473684211,19,60,20000
