brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,price_numeric
Bioessence,Bio-Renew Deep Exfoliating Gel,36961,30,Rp 176.500,"""60 gr"": 176500",https://www.sociolla.com/scrub-exfoliator/15538-bio-renew-deep-exfoliating-gel,,Scrub  Exfoliator,Skincare; Cleanser; Scrub & Exfoliator,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.631313131313132,97,"""star_effectiveness"": 4.7272727272727275; ""star_packaging"": 4.636363636363637; ""star_texture"": 4.747474747474747; ""star_value_for_money"": 4.414141414141414",96,22,3,74,698,176500
Bioessence,Bio Gold Day Cream SPF 25/PA++,33755,70,Rp 351.500,"""40 gr"": 351500",https://www.sociolla.com/sunscreen/10698-bio-gold-day-cream-spf-25-pa,,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.663793103448276,26,"""star_effectiveness"": 4.655172413793103; ""star_packaging"": 4.793103448275862; ""star_texture"": 4.758620689655173; ""star_value_for_money"": 4.448275862068965",29,7,0,22,166,351500
Bioessence,Bio Renew Foamy Cleanser,34688,10,Rp 83.500,"""100 gr"": 83500",https://www.sociolla.com/cleanser/12084-bio-renew-foamy-cleanser,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.458333333333333,22,"""star_effectiveness"": 4.416666666666667; ""star_packaging"": 4.458333333333333; ""star_texture"": 4.625; ""star_value_for_money"": 4.333333333333333",22,4,1,19,75,83500
Bioessence,Bio Vlift Face Lifting Cream,35129,70,Rp 388.000,"""45 gr"": 388000",https://www.sociolla.com/firming-lifting/13001-bio-vlift-face-lifting-cream,,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.478260869565218,21,"""star_effectiveness"": 4.478260869565218; ""star_packaging"": 4.521739130434782; ""star_texture"": 4.739130434782608; ""star_value_for_money"": 4.173913043478261",22,9,1,13,77,388000
Bioessence,Bio Renew - Starter Pack - Perawatan Wajah Anti Aging,89982,30,Rp 163.500,"""Starter Kit"": 163500",https://www.sociolla.com/skin-care-set/61640-bio-renew-starter-pack-perawatan-wajah-anti-aging,,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,74,163500
Bioessence,Bio White Advanced Whitening Day Cream SPF20,23597,40,Rp 232.900,,https://www.sociolla.com/face-cream-lotion/10744-bio-white-advanced-whitening-day-cream-spf20,,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.369791666666667,46,"""star_effectiveness"": 4.375; ""star_packaging"": 4.375; ""star_texture"": 4.4375; ""star_value_for_money"": 4.291666666666667",42,12,8,28,110,232900
Bioessence,Bio Treatment Essence In Oil,23599,30,Rp 155.000,,https://www.sociolla.com/face-oil/10740-bio-treatment-essence-in-oil,2023-03-07T10:06:08.502Z,Face Oil,Skincare; Moisturizer; Face Oil,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.326086956521739,44,"""star_effectiveness"": 4.173913043478261; ""star_packaging"": 4.391304347826087; ""star_texture"": 4.5; ""star_value_for_money"": 4.239130434782608",38,13,6,27,51,155000
Bioessence,Bio Gold - Starter Pack - Perawatan Wajah Anti Aging,89983,30,Rp 175.500,"""Starter Kit"": 175500",https://www.sociolla.com/skin-care-set/61641-bio-gold-starter-pack-perawatan-wajah-anti-aging,,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,125,175500
Bioessence,Bio Renew  Radiant Youth Facial Oil,34692,50,Rp 294.000,"""40 ml"": 294000",https://www.sociolla.com/face-oil/12085-bio-renew-radiant-youth-facial-oil,,Face Oil,Skincare; Moisturizer; Face Oil,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.75,12,"""star_effectiveness"": 4.928571428571429; ""star_packaging"": 4.785714285714286; ""star_texture"": 4.857142857142857; ""star_value_for_money"": 4.428571428571429",14,1,0,13,50,294000
Bioessence,Bio Renew Deep Cleanser,34687,10,Rp 83.500,"""100 gr"": 83500",https://www.sociolla.com/face-wash/12083-bio-renew-deep-cleanser,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.608974358974359,37,"""star_effectiveness"": 4.538461538461538; ""star_packaging"": 4.615384615384615; ""star_texture"": 4.615384615384615; ""star_value_for_money"": 4.666666666666667",37,7,4,28,156,83500
Bioessence,Bio Gold Rose Gold Water,33758,70,Rp 151.500 - Rp 351.500,"""100 ml"": 351500; ""30 ml"": 151500",https://www.sociolla.com/essence/10701-bio-gold-rose-gold-water,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.6268939393939394,264,"""star_effectiveness"": 4.632575757575758; ""star_packaging"": 4.753787878787879; ""star_texture"": 4.742424242424242; ""star_value_for_money"": 4.378787878787879",256,65,11,188,373,251500
Bioessence,Bio Essence - Bio White Starter Kit,86489,30,Rp 151.500,"""50 gr"": 151500",https://www.sociolla.com/skin-care-set/58147-bio-essence-bio-white-starter-kit,,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.666666666666667,6,"""star_effectiveness"": 4.5; ""star_packaging"": 4.666666666666667; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.666666666666667",5,1,1,4,156,151500
Bioessence,Bio White Advanced Whitening Night Cream,23598,40,Rp 232.900,,https://www.sociolla.com/face-cream-lotion/10745-bio-white-advanced-whitening-night-cream,,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.2756410256410255,37,"""star_effectiveness"": 4.256410256410256; ""star_packaging"": 4.333333333333333; ""star_texture"": 4.410256410256411; ""star_value_for_money"": 4.102564102564102",32,8,8,23,108,232900
Bioessence,Bio Treasure Jeju Marine Algae Skin Water-full Mask,74483,0,Rp 46.900,,https://www.sociolla.com/sheet-mask/27663-bio-treasure-jeju-marine-algae-skin-water-full-mask,,Sheet Mask,Skincare; Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.85,3,"""star_effectiveness"": 4.8; ""star_packaging"": 4.8; ""star_texture"": 5; ""star_value_for_money"": 4.8",5,0,0,5,21,46900
Bioessence,Bio Essence - Bio Water B5 MOIST IN GEL 50,35512,50,Rp 293.000,"""50gr"": 293000",https://www.sociolla.com/face-gel/13633-new-bio-water-water-moist-in-water-gel,,Face Gel,Skincare; Moisturizer; Face Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.668650793650794,124,"""star_effectiveness"": 4.76984126984127; ""star_packaging"": 4.658730158730159; ""star_texture"": 4.865079365079365; ""star_value_for_money"": 4.380952380952381",124,25,3,98,121,293000
Bioessence,Bio White Advanced Whitening Refiner,23595,30,Rp 187.000,,https://www.sociolla.com/default-category/10743-bio-white-advanced-whitening-refiner,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.409722222222222,70,"""star_effectiveness"": 4.277777777777778; ""star_packaging"": 4.597222222222222; ""star_texture"": 4.611111111111111; ""star_value_for_money"": 4.152777777777778",62,17,13,42,105,187000
Bioessence,Bio White Advanced Whitening Cleanser,23594,10,Rp 63.500,,https://www.sociolla.com/face-wash/10741-bio-white-advanced-whitening-cleanser,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.4423076923076925,258,"""star_effectiveness"": 4.3076923076923075; ""star_packaging"": 4.519230769230769; ""star_texture"": 4.476923076923077; ""star_value_for_money"": 4.4653846153846155",233,72,43,145,289,63500
Bioderma,Bioderma Sensibio H2O - Soothing Micellar Water,2047,90,Rp 165.000 - Rp 455.000,"""100 ml"": 165000; ""250 ml"": 315000; ""500 ml"": 455000",https://www.sociolla.com/micellar-water/7958-sensibio-h2o-micellar-water,2022-08-11T04:02:24.751Z,Micellar Water,Skincare; Cleanser; Micellar Water,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.602760478034002,5941,"""star_effectiveness"": 4.812994445379566; ""star_packaging"": 4.704595185995624; ""star_texture"": 4.809459686921394; ""star_value_for_money"": 4.083992593839421",5857,1153,282,4506,6266,310000
Bioderma,Bioderma Hydrabio H2O - Hydrating Micellar Water,1964,60,Rp 165.000 - Rp 315.000,"""100 ml"": 165000; ""250 ml"": 315000",https://www.sociolla.com/micellar-water/7842-hydrabio-h2o-micellar-water,2022-08-29T06:15:21.700Z,Micellar Water,Skincare; Cleanser; Micellar Water,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.545520757465404,1365,"""star_effectiveness"": 4.723233794610342; ""star_packaging"": 4.685360524399126; ""star_texture"": 4.723233794610342; ""star_value_for_money"": 4.050254916241807",1344,312,105,956,523,240000
Bioderma,Bioderma Sebium H2O - Oil Rebalancing Micellar Water,1973,90,Rp 165.000 - Rp 455.000,"""100 ml"": 165000; ""500 ml"": 455000; ""250 ml"": 315000",https://www.sociolla.com/playsuit/7853-sebium-h2o-micellar-water,2022-10-10T06:30:43.980Z,Makeup Remover,Skincare; Makeup Remover; Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.542399172699069,1972,"""star_effectiveness"": 4.7207859358841775; ""star_packaging"": 4.664943123061014; ""star_texture"": 4.7435367114788; ""star_value_for_money"": 4.040330920372285",1883,481,138,1315,1177,310000
Bioderma,Bioderma Atoderm Huile De Douche - Moisturizing Shower Oil,8777,110,Rp 270.000 - Rp 595.000,"""200 ml"": 270000; ""1000 ml"": 595000",https://www.sociolla.com/body-wash/10444-atoderm-huile-de-douche,2022-05-20T06:09:18.072Z,Body Care,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.557142857142857,68,"""star_effectiveness"": 4.614285714285714; ""star_packaging"": 4.685714285714286; ""star_texture"": 4.642857142857143; ""star_value_for_money"": 4.285714285714286",67,12,5,53,299,432500
Bioderma,Bioderma Sensibio Gel Moussant - Foaming Gel Cleanser,1417,60,Rp 190.000 - Rp 325.000,"""100 ml"": 190000; ""200 ml"": 325000",https://www.sociolla.com/cleansing-gel/6718-sensibio-foaming-gel-200-ml,2023-03-02T03:39:48.388Z,Cleansing Gel,Skincare; Cleanser; Cleansing Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.474425887265135,955,"""star_effectiveness"": 4.607515657620041; ""star_packaging"": 4.6419624217118995; ""star_texture"": 4.644050104384133; ""star_value_for_money"": 4.004175365344468",932,344,47,567,924,257500
Bioderma,Bioderma Sebium Gel Moussant - Oil Rebalancing Foaming Gel Cleanser,1970,60,Rp 190.000 - Rp 325.000,"""100 ml"": 190000; ""200 ml"": 325000",https://www.sociolla.com/cleansing-gel/7848-sebium-gel-moussant,2022-10-10T06:30:17.799Z,Cleansing Gel,Skincare; Cleanser; Cleansing Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.383506060986099,1259,"""star_effectiveness"": 4.467304625199362; ""star_packaging"": 4.588562351072279; ""star_texture"": 4.577442414614773; ""star_value_for_money"": 3.9007148530579827",1185,405,145,709,803,257500
Bioderma,Bioderma Atoderm Creme Ultra - Ultra Nourishing Moisturizing Cream,1956,90,Rp 295.000 - Rp 495.000,"""500 ml"": 495000; ""200 ml"": 295000",https://www.sociolla.com/face-cream-lotion/7834-atoderm-creme,2022-05-20T06:04:17.870Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.463218390804598,434,"""star_effectiveness"": 4.56551724137931; ""star_packaging"": 4.627586206896551; ""star_texture"": 4.464367816091954; ""star_value_for_money"": 4.195402298850575",408,149,42,244,617,395000
Bioderma,Bioderma Hydrabio Brume - Refreshing Face Spray,1961,40,Rp 235.000,"""300 ml"": 235000",https://www.sociolla.com/face-mist/7839-hydrabio-brume,2022-08-11T04:01:53.593Z,Face Mist,Skincare; Moisturizer; Face Mist,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.509966777408637,299,"""star_effectiveness"": 4.617940199335548; ""star_packaging"": 4.514950166112957; ""star_texture"": 4.694352159468439; ""star_value_for_money"": 4.212624584717608",282,63,22,216,435,235000
Bioderma,Bioderma Sensibio Tonique - Toner,2049,60,Rp 170.000 - Rp 315.000,,https://www.sociolla.com/toner/7960-sensibio-tonique,2023-11-03T03:50:16.384Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.401146131805158,364,"""star_effectiveness"": 4.458452722063037; ""star_packaging"": 4.570200573065903; ""star_texture"": 4.64756446991404; ""star_value_for_money"": 3.9283667621776504",317,98,52,199,433,242500
Bioderma,Bioderma Sensibio Defensive - Antioxidant Soothing Moisturizer,94582,60,Rp 335.000,"""40 ml"": 335000",https://www.sociolla.com/face-cream-lotion/66240-kem-duong-am-lam-diu-cho-da-nhay-cam-sensibio-defensive-40ml,2022-09-13T02:57:30.635Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,43,335000
Bioderma,Hydrabio Essence Lotion - Hydrating Essence Toner,1963,60,Rp 335.000,"""200 ml"": 335000",https://www.sociolla.com/essence/7841-hydrabio-essence-lotion,2023-03-02T03:12:19.194Z,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.424550614947966,1054,"""star_effectiveness"": 4.5279091769157995; ""star_packaging"": 4.5279091769157995; ""star_texture"": 4.613055818353832; ""star_value_for_money"": 4.029328287606433",1012,356,109,592,492,335000
Bioderma,Bioderma Sebium Lotion - Oil Rebalancing Toner,35388,60,Rp 335.000,"""200 ml"": 335000",https://www.sociolla.com/toner/13453-sebium-lotion-,2023-03-02T03:29:15.250Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.360738255033557,149,"""star_effectiveness"": 4.355704697986577; ""star_packaging"": 4.570469798657718; ""star_texture"": 4.610738255033557; ""star_value_for_money"": 3.9060402684563758",135,36,18,95,509,335000
Bioderma,Bioderma Sensibio H2O Eye - Waterproof Makeup Remover,102290,40,Rp 215.000,"""125ml"": 215000",https://www.sociolla.com/makeup-remover/73948-sensibio-h2o-eye,2023-02-17T09:07:05.986Z,Makeup Remover,Skincare; Cleanser; Makeup Remover,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.964285714285714,5,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.857142857142857",7,0,0,7,58,215000
Bioderma,Bioderma Atoderm Gel Douche - Moisturizing Gentle Cleanser,8776,70,Rp 125.000 - Rp 365.000,"""200 ml"": 215000; ""100 ml"": 125000; ""500 ML  "": 365000",https://www.sociolla.com/body-wash/10510-atoderm-gel-douche,2022-05-20T06:01:50.231Z,Body Care,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.528267207098927,393,"""star_effectiveness"": 4.629441624365482; ""star_packaging"": 4.654911838790932; ""star_texture"": 4.644836272040302; ""star_value_for_money"": 4.183879093198993",387,136,27,234,392,245000
Bioderma,Hydrabio Gel-Crème - Hydrating Moisturizer,1726,60,Rp 335.000,"""Non Specify"": 335000",https://www.sociolla.com/face-gel/7465-hydrabio-gel-creme-40-ml,2023-03-02T03:13:02.504Z,Face Gel,Skincare; Moisturizer; Face Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.495341614906833,159,"""star_effectiveness"": 4.590062111801243; ""star_packaging"": 4.60248447204969; ""star_texture"": 4.6770186335403725; ""star_value_for_money"": 4.111801242236025",153,34,14,113,376,335000
Bioderma,Bioderma Hydrabio Tonique - Hydrating Toner,434,60,Rp 315.000,,https://www.sociolla.com/face-cream-lotion/2627-hydrabio-tonique-250ml,2023-03-02T03:16:20.706Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.408227848101266,234,"""star_effectiveness"": 4.5358649789029535; ""star_packaging"": 4.5021097046413505; ""star_texture"": 4.6455696202531644; ""star_value_for_money"": 3.949367088607595",226,51,33,153,166,315000
Bioderma,Bioderma Sebium Sensitive - Soothing Acne Moisturizer,77482,80,Rp 400.000,"""30ml"": 400000",https://www.sociolla.com/face-cream-lotion/49140-kem-duong-cham-soc-da-dau-mun-nhay-cam-sebium-senstive,2022-06-30T04:09:28.347Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.736363636363636,55,"""star_effectiveness"": 4.818181818181818; ""star_packaging"": 4.890909090909091; ""star_texture"": 4.890909090909091; ""star_value_for_money"": 4.345454545454546",55,10,0,45,86,400000
Bioderma,Bioderma Sebium Pore Refiner - Pore Tightening Moisturizer,1975,60,Rp 345.000,"""30 ml"": 345000",https://www.sociolla.com/face-cream-lotion/7855-sebium-pore-refiner,2023-03-02T03:30:25.281Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.307259713701432,489,"""star_effectiveness"": 4.368098159509202; ""star_packaging"": 4.554192229038855; ""star_texture"": 4.533742331288344; ""star_value_for_money"": 3.773006134969325",443,178,66,245,340,345000
Bioderma,Bioderma Atoderm Pp Baume - Moisturizing Balm,33318,70,Rp 380.000,"""200 ml"": 380000",https://www.sociolla.com/face-cream-lotion/10445-atoderm-pp-baume,2022-05-20T06:03:53.805Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.646551724137932,56,"""star_effectiveness"": 4.758620689655173; ""star_packaging"": 4.758620689655173; ""star_texture"": 4.706896551724138; ""star_value_for_money"": 4.362068965517241",55,17,2,39,174,380000
Bioderma,Bioderma Hydrabio Serum - Universal Hydrating Serum,1965,80,Rp 415.000,"""40 ml"": 415000",https://www.sociolla.com/face-serum/7843-hydrabio-serum,2023-03-02T03:15:38.921Z,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.436027837259101,930,"""star_effectiveness"": 4.538543897216274; ""star_packaging"": 4.5963597430406855; ""star_texture"": 4.6113490364025695; ""star_value_for_money"": 3.9978586723768736",906,310,109,515,312,415000
